"date","UNRATE","EXPINF1YR","rgdp_growth","rgdp","CA","DE","FR","GB","IT","JP","US","WTISPLC","VIXCLS","inf_1","inf_2","inf_3","inf_4","inf_5","inf_6","inf_7","inf_8","inf_9","inf_10","inf_11","inf_12","inf_13","inf_14","inf_15","inf_16","inf_17","inf_18","inf_19","inf_20","inf_21","inf_22","inf_23","inf_24","inf_25","inf_26","inf_27","inf_28","inf_29","inf_30","inf_31","inf_32","inf_33","inf_34","inf_35","inf_36","inf_37","inf_38","inf_39","inf_40","inf_41","inf_42","inf_44","inf_45","inf_46","inf_47","inf_48","inf_49","inf_50","inf_51","inf_52","inf_53","inf_54","inf_55","inf_56","inf_57","inf_58","inf_59","inf_60","inf_61","inf_62","inf_63","inf_64","inf_65","inf_66","inf_67","inf_68","inf_69","inf_70","inf_71","inf_72","inf_74","inf_75","inf_76","inf_77","inf_78","inf_79","inf_80","inf_81","inf_82","inf_83","inf_84","inf_85","inf_86","inf_87","inf_88","inf_89","inf_90","inf_91","inf_92","inf_93","inf_94"
May 1995,5.6,3.4662409,NA,NA,7.59,4.52,5,6.625,9,1,6,19.74,12.27,2.32941568,1.462942812,1.090937326,5.02149234,2.874709926,12.49143711,0.336330472,-1.009119775,-0.782568343,-0.478151849,-3.154094116,0.403983373,-3.108049625,-5.903644147,-1.536142986,2.648902821,0.981245711,-0.62178537,0.543700573,-2.955576848,3.609601331,3.397463492,4.606768114,3.396659659,1.659927332,2.623339658,2.944162437,0.463293443,-5.056637095,-2.696052951,-2.817724287,-2.127080456,7.073460544,7.913290299,-0.378216977,1.431977373,0.073882527,0.626831479,1.316144237,0.446981233,2.037022694,4.817834278,2.839353765,2.91342852,2.517587468,2.935380342,0.559275747,3.852639997,3.72265515,3.960943609,2.241892527,2.624740125,1.369547373,2.389722397,2.925961556,1.339522304,2.638205428,2.693734542,2.338336113,2.167683834,3.656236841,2.051505893,-0.962617776,5.840815971,3.897020245,0.275402465,5.832669323,3.609781042,2.399500257,3.385706857,3.266935286,0.694016261,3.141862018,3.071549458,3.574161296,3.048313582,3.254643291,3.673769287,2.544600751,3.21745633,3.216030781,3.006823603,3.854007147,3.71717694,2.212188858,6.142473998,3.262162114,3.673769287,2.545060415,3.216402309,3.216523634,2.851389448
Jun 1995,5.6,3.0571159,NA,NA,7.19,4.51,5,6.625,9,1,6,18.42,11.9,2.180408015,1.07603467,0.661046054,4.509960683,2.579328662,11.24727641,0.07594971,-1.549648693,-0.950192217,-1.317090713,-4.537653781,-0.297835599,-4.5188837,-8.292459837,-2.227335966,3.350649665,0.982233581,-1.735458735,2.598058951,-0.211969417,4.085562611,3.436097175,8.856581431,3.435712276,1.297961806,2.232402903,2.537370886,0.087938471,2.474150137,-3.734751491,-4.006087723,-2.471257437,6.908366903,7.64141506,0.391589342,1.474524884,0.128135435,-0.056708393,1.462431667,0.258259376,2.607516466,5.592964979,2.82811691,2.918365138,2.647604415,3.054894391,0.740560657,3.725126855,3.676688331,3.761612554,2.703548897,2.465606575,3.229189112,1.910301986,1.740517804,1.434504968,2.620646623,2.119341564,2.300253324,2.20979073,2.979117151,2.182942326,-0.703912523,5.839953246,3.815898676,0.365039633,5.678573695,3.519836761,1.803320749,3.295726116,2.924904171,0.145676826,2.836955935,2.559048063,3.472693927,3.064137768,3.142412182,3.6305242,2.506651729,3.101589971,3.101827499,3.126500462,3.616625917,3.504350545,0.040291441,6.009044474,3.15131998,3.6305242,2.505102245,3.102479307,3.100551549,2.824143818
Jul 1995,5.7,3.2567759,1.3471579,11450.31,6.56,4.51,5,6.625,9,1,5.75,17.3,12.51,1.987033889,0.645646792,0.195490849,3.81041703,2.216581882,9.231471155,0.361821075,-1.29787862,-0.417005411,-1.741846357,-4.00721481,-0.973837771,-4.701321433,-8.512323451,-2.042472877,2.531737046,1.303364809,-2.372260978,0.988473452,-1.966342081,2.818939792,3.308908093,5.870848847,3.307100078,0.887500908,1.826555549,2.136043136,-0.349684448,3.511824951,-3.246584593,-3.590914013,-1.627977699,2.767002265,3.103925488,-0.26982967,1.766053351,0.59981365,0.255419798,2.30761553,0.258395104,2.112784859,6.177351248,2.773670615,2.83550134,2.684149489,3.116640165,0.676117368,3.261956484,3.314831227,3.215330879,2.954367257,2.344521624,4.342639335,1.996523111,1.758567147,1.888939881,2.496643856,1.924574708,2.575631418,2.342168317,4.397901918,2.257088847,-0.852809505,6.205750302,3.472359373,0.364330883,5.77791818,3.930060213,1.811726814,3.106828377,3.109560626,0.98261744,2.697761127,2.461653974,3.185963487,2.910211108,2.853005568,3.470857891,2.252701248,2.792902563,2.792616134,3.097793076,3.190351133,2.906976744,0.534651806,6.085914991,2.868021647,3.470857891,2.253105497,2.791796005,2.793041067,3.052853274
Aug 1995,5.7,3.2675624,NA,NA,6.25,4.3,5,6.625,9,1,5.75,18.03,12.8,1.971966263,0.429483207,0.219801408,3.353046498,2.001308465,7.821553303,0.510447152,-0.357326274,0.439265408,-0.844584413,-3.131613473,0.729543598,-5.184649646,-9.655160726,-1.680437844,2.99044217,1.619227048,-1.832241541,1.910887161,-1.149341599,2.245303192,2.905299056,11.50341324,2.906047531,0.540876683,1.768126817,1.940820872,0.556332122,1.816885858,-2.275701995,-2.554103458,-0.977930488,-2.309001228,-2.50457,-0.413025765,1.966569789,0.601885003,0.293310427,2.425806195,0.57127223,2.481886851,6.94864977,2.880614531,2.960514497,2.812669143,3.130074472,1.320008949,3.406920522,3.266413456,3.530210455,2.751005895,2.455134195,3.425548521,2.463354684,2.549143944,2.496415309,2.257896111,2.424802382,2.553537444,2.394865231,3.788391534,2.856004251,0.060151927,6.423913745,3.240699318,0.142759755,5.92529658,3.870430741,1.777647726,3.022716395,3.147754426,0.555452957,2.75733981,2.679604736,3.574386101,2.713486189,2.745259828,3.193233475,2.190941986,2.66524925,2.664846278,2.75352216,3.395031756,3.151590403,1.531481388,6.313074319,2.763227281,3.193233475,2.191334089,2.666008393,2.665250594,2.821015566
Sep 1995,5.6,3.2099157,NA,NA,6.19,4.08,5,6.625,9,0.5,5.75,18.23,12.06,1.929303832,0.358711248,-0.001927401,2.652087561,1.93039463,5.302327418,0.714139414,0.412414626,1.359620268,-1.622239261,-0.380730224,0.027111029,-5.584521838,-10.58940364,-0.189292235,2.986929919,0.419130908,-1.983810059,1.752427349,-2.131386861,2.315067623,3.901174618,13.00382862,3.901538419,0.555218183,1.946722912,2.142403051,0.548789024,6.372978338,-2.231675849,-2.915842746,1.001876596,-2.954417558,-3.220288876,-0.332806859,1.987740548,0.528506437,0.366874121,2.521651801,0.461147501,3.307129303,6.321453614,2.854708138,2.983120168,2.775446254,3.258215437,0.502831935,3.37385392,3.109625917,3.607112616,2.88815995,2.377038613,4.068357702,3.107319264,3.792063377,2.9049231,2.301323424,2.958093673,2.673648885,2.354334789,5.153470686,3.180801456,0.481911122,6.62394994,2.825583467,0.176553672,5.010295127,4.197627729,1.917463329,3.194406109,3.316609354,-0.868680876,2.507122507,2.233417892,3.812257302,2.456096157,2.818328582,3.192992896,2.281663291,2.688763321,2.69046216,3.275205158,3.494456935,3.190016396,3.977746397,6.091337976,2.848712635,3.192992896,2.282071143,2.689528289,2.689140721,3.295057414
Oct 1995,5.5,3.1309968,1.164382982,11528.067,6.19,4.04,5,6.625,9,0.5,5.75,17.44,14.36,2.020322952,0.540628739,-0.070003275,2.419467374,1.944118588,4.007714972,1.259259259,0.766898,1.568466026,-1.028198126,0.586297804,-0.319149962,-5.810501005,-10.81982419,-0.155218986,1.43471681,1.726977028,-2.668417312,1.846427362,-1.305853571,2.436707658,4.655897032,9.828541152,4.655582212,0.870093959,2.455371124,2.68608208,0.797387819,5.862508984,-1.691441185,-2.251729187,0.952449821,-2.59387888,-2.827475363,-0.312249341,1.899989714,0.701476386,-0.249211642,2.374395752,1.227745741,3.022222222,5.872939187,2.888291094,3.007276823,2.983991065,3.337671997,1.327425356,3.212686695,2.443594588,3.888888889,3.452418097,2.451098574,5.749618098,2.921653874,3.052252252,3.225806452,2.423531711,2.715746421,2.692803239,2.407701689,4.896545438,3.181124324,0.508274434,6.590410463,2.63863487,0.265047468,4.911213212,3.925302255,1.724892422,3.115316207,3.307458657,-0.584580107,2.642052521,2.45003452,3.503431109,2.513645504,2.85484175,3.310987725,2.420745851,2.769102644,2.767927668,3.249895017,3.582948641,3.415759734,2.432862043,5.835992342,2.873563218,3.310987725,2.42117787,2.767943354,2.768346388,3.008370946
Nov 1995,5.6,2.9833163,NA,NA,5.94,3.98,4.8,6.625,9,0.5,5.75,17.99,12.47,1.823803549,0.179260144,-0.50380417,2.160401538,2.111015059,2.947984036,0.577656676,-0.160891089,1.254070385,-1.306624141,-3.8813672,0.100256425,-6.015873016,-10.62451619,-2.790856947,1.150365864,3.734406029,-2.373541241,1.381161831,-2.150177086,2.255857403,5.040943334,9.149601533,5.041695393,0.548218651,2.271447344,2.478588939,0.820818301,1.719802876,-2.096676684,-2.539302745,-0.013372147,-5.024150423,-5.48525863,-0.474820144,2.242284336,0.703533085,0.105117335,2.723179971,1.227884437,3.252942311,7.379381318,2.788127064,2.922234314,2.953625664,3.358181279,1.051767865,3.195171438,2.431279912,3.867382641,3.240356455,2.294835019,5.45789013,2.754992867,2.855450662,3.129299118,2.310279281,2.337313615,2.468659949,2.25597169,4.10310363,2.948578297,0.105973848,6.602874865,2.64035181,0.080391022,4.92132678,3.887071313,1.634951881,3.052081047,3.732576925,-1.11233139,2.502036335,2.229349876,3.439539605,2.498924423,2.807797538,3.109153496,2.531344703,2.716539152,2.71566835,3.46740638,3.563174114,3.391980286,2.206041622,5.770695785,2.828968074,3.107245304,2.53179603,2.715419501,2.716078379,3.30225253
Dec 1995,5.6,2.7518619,NA,NA,5.78,3.75,4.45,6.375,9,0.5,5.5,19.04,11.75,1.95399382,0.404207232,-0.190597205,2.3774288,2.116999957,3.856486123,0.323294891,0.338871405,2.829809239,-2.401498977,-4.995629575,0.241098638,-6.089848702,-10.9964373,-1.742890404,0.519265947,3.852852211,-0.385127092,2.503226683,-0.361063725,2.172486879,5.33180778,10.32566367,5.33138779,0.72582161,1.979195864,2.167648363,0.641016669,2.803139288,-1.797303604,-2.065513795,-0.527979831,-3.205695179,-3.67812231,1.4969198,2.289683182,0.810613062,0.814096052,3.196846287,0.726590371,2.716239646,6.918229535,2.859057798,3.00637987,3.037712084,3.374193429,1.444730653,3.21033022,2.5077698,3.828135207,2.948968649,1.556662516,6.303878485,2.865130525,3.011292346,3.21193265,2.311885525,2.661697621,2.450971399,2.241360274,4.098540546,3.305288462,0.392748727,7.07224014,2.880221065,0.273336067,5.056352775,4.130907426,1.907500774,3.012344779,4.080904447,-1.412310287,2.403914088,2.046125721,3.655269415,2.56873513,2.779246023,2.981685252,2.699711451,2.674703334,2.675988025,3.475191499,3.528756387,3.342371656,2.012085796,5.830673451,2.801603905,2.981685252,2.702221871,2.675459256,2.676390887,3.372346757
Jan 1996,5.6,3.0038319,1.233592012,11614.418,5.56,3.55,4.2,6.125,9,0.5,5.25,18.88,13.47,1.973870425,0.714425311,-0.476409725,2.329085449,2.117612023,3.525989867,0.681790346,0.614450534,2.861283437,-1.800969233,-4.223034614,0.332486009,-6.740916997,-11.95716671,-2.34503213,0.552181763,4.267556629,-1.943698398,1.23202075,-1.581562068,2.075737383,5.489267881,5.433566697,5.491526726,1.363004977,2.321740214,2.46970297,1.333894382,-3.99841159,-1.381992645,-1.378554684,-1.366005078,0.781572263,-0.112055478,9.133273883,2.172476094,1.4739929,-0.685314685,2.76711675,0.58042302,3.229655863,7.339339519,2.708740084,2.710282033,2.940850687,3.275636417,1.350272097,2.407179366,1.404473057,3.293673556,1.803818924,1.5207792,2.550079882,2.733618714,2.801361275,3.000382562,2.496074591,2.253001298,2.601569375,2.254437218,5.330290258,3.542945073,0.551878277,7.441987327,2.52950502,-1.107520821,5.196319018,4.221268435,1.405194524,2.99469708,2.275155669,2.65696617,3.063953385,3.148728296,2.997633885,2.865104316,2.860637358,2.868075869,3.213707608,2.792845211,2.791434047,3.502376029,3.18129771,2.821018651,2.350587647,5.910306845,2.874461581,2.86618345,3.21230429,2.793631721,2.79185279,3.541312008
Feb 1996,5.5,2.9196834,NA,NA,5.19,3.3,3.9,6.125,9,0.5,5.25,19.07,15.03,1.95401957,0.81859536,-0.574308336,2.402996603,2.125106202,3.975697847,0.221199908,0.407467071,1.309650429,-0.836292211,-1.984295981,1.561856983,-6.774519469,-12.58901811,-1.761080903,1.720372023,4.692726071,0.696243685,0.671737126,-2.581845238,2.061778095,5.582132006,5.01339361,5.579566705,1.576876338,2.231838203,2.304394427,1.801965781,-5.460686301,-0.584290079,-0.645593886,-0.309330264,1.043095751,0.26719257,8.420201554,2.352303205,1.858010131,0.669489986,2.103195752,0.664622235,3.175761299,7.108106495,2.615330644,2.71854633,2.96203511,3.229306508,1.70085692,2.468158232,1.374825684,3.436800947,1.35587389,2.168966121,-0.429216754,3.191696975,3.619310147,3.315620906,2.549726123,2.732406339,2.561381682,2.260891888,4.917581409,3.394016502,0.190482728,7.606334085,2.583188161,-0.451913233,5.057464256,3.208423521,1.285907249,2.783563033,2.302825191,-0.40801769,2.391350285,1.962264151,3.2867284,3.065537227,2.580874752,2.814420695,3.24850683,2.496301429,2.497547349,3.515596729,3.223593964,2.939436847,3.354819317,5.563881604,2.600620268,2.816255389,3.249083238,2.497002847,2.497921171,3.301208144
Mar 1996,5.5,2.6168022,NA,NA,5,3.3,3.8,5.9375,9,0.5,5.25,21.36,17.76,2.073623274,1.236377057,-0.680384998,2.091108845,2.093590832,2.932465538,0.108520192,0.305233405,0.745097485,-0.185587783,-1.080153848,1.0222677,-6.447788824,-12.4301659,0.396068849,1.401482,3.832331682,1.118570491,0.368022215,-2.149297325,1.723297634,5.752568686,1.821045553,5.750150239,2.28325708,2.735284079,2.822943115,2.154160143,-1.864138134,-0.465417855,-0.655372078,0.393342801,4.56949718,3.869767044,11.18162936,2.648103049,2.111354092,2.25800325,1.815566786,0.96670247,3.724487835,6.325184899,2.558989698,2.647895285,3.022058824,3.261786828,1.885707929,2.34046843,1.363973538,3.205848233,1.177745106,1.770963804,-0.116955645,3.116488026,3.486382433,3.200870985,2.656408768,2.55964767,2.461914134,2.146409244,4.907597164,2.710989792,-1.106795449,7.830033519,2.908847892,0.285185571,5.109444731,4.01645458,1.346420033,2.832472271,2.465798764,-0.028273347,2.38045155,1.848428835,3.230827827,3.279622541,2.654672731,2.872984793,3.522789892,2.580922479,2.582058345,3.791263453,3.087732624,2.713226757,3.177479964,5.56315266,2.670838591,2.872984793,3.521445584,2.581646197,2.580784359,3.777825976
Apr 1996,5.6,3.1333648,2.088996232,11808.14,4.75,3.3,3.7,5.9375,9,0.5,5.25,23.57,16.58,2.111122626,1.276720161,-1.081394904,1.744021025,1.820833377,2.316047426,0.1683296,0.499614001,1.214738258,-0.219498116,-1.553843088,1.17322896,-7.535586705,-13.9975184,-0.362503692,1.295533328,3.800070897,0.295336684,0.190040855,-3.834739966,1.998696775,5.848553911,6.280814965,5.851192416,2.57694028,2.363683959,2.42090612,1.985876968,-0.920509291,-0.846231031,-0.855756204,-0.797228099,9.325605901,8.53713332,16.79219692,2.553665036,2.582897033,1.997296786,2.221235883,0.980972423,3.286168948,5.30150273,2.592056376,2.611053401,3.077826079,3.154158586,2.717391304,2.306712264,1.270239246,3.226280591,1.108983072,1.572739187,0.120213452,2.980552424,3.091340703,3.395816354,2.607228916,2.263884689,2.472901574,2.231385356,4.287295184,3.198794172,-0.130344556,7.650205506,2.212629114,-0.905143808,5.156509905,3.968789351,0.975942305,2.811903304,2.564809201,2.057324476,2.820211516,2.701898158,3.020510453,3.187434629,2.586672063,2.885456135,3.47566836,2.465110213,2.465091655,3.237326155,3.038909401,2.696729347,2.450134017,5.62364593,2.615381963,2.885456135,3.474320242,2.465799381,2.463804087,3.404197009
May 1996,5.6,3.2478188,NA,NA,4.75,3.3,3.7,5.9375,9,0.5,5.25,21.25,16.15,2.130049814,1.216526562,-1.189257002,1.622483891,1.691806596,2.451536708,-0.406839224,0.466495789,1.072205569,-1.38006174,-0.047549807,1.259428749,-7.940088289,-14.77005852,-0.474611315,1.89459342,3.758025743,0.601649782,0.574663932,-0.948288957,2.176150197,5.732586069,-1.83500413,5.733539557,2.546513136,2.409898458,2.463917849,2.031319661,1.408143692,-0.690017451,-0.920669547,0.374921462,9.03453228,8.512398447,13.87588491,2.391380519,2.665578675,1.370159573,1.913088045,1.184464537,3.412023683,5.012377144,2.660055672,2.688700783,3.120024887,3.08141125,3.310950317,2.35707709,1.410575545,3.19550941,0.540904982,1.46872626,-1.50731638,2.979731508,3.191958381,3.271179717,2.652171124,2.115319004,2.549246813,2.318381322,4.233785502,3.657901588,0.559829647,7.797957335,2.413498877,0.081673179,5.113687698,4.309590578,1.435389529,2.732318968,2.694632717,1.814220412,2.783707177,2.607951369,3.002643114,3.313753937,2.412372867,2.967526213,3.536272725,2.277498096,2.277900571,3.541999533,3.062555532,2.706215393,3.032990131,5.583631209,2.442378096,2.967526213,3.534938344,2.276274714,2.276589076,3.74735688
Jun 1996,5.3,3.2261356,NA,NA,4.75,3.3,3.6,5.6875,9,0.5,5.25,20.45,16.4,2.029032592,0.988692909,-1.103059065,1.480713006,1.826123566,1.451927321,0.123324615,0.782619538,1.21829212,-0.727311377,0.484219807,1.586065973,-6.896482108,-12.99970233,-0.303473763,1.147068473,4.307435866,1.601070735,-0.984353866,-4.17970071,1.851342567,5.424897087,-0.728536203,5.423972976,2.144679379,2.959791798,3.043954325,2.409907397,-0.792709307,-0.57037801,-0.805717999,0.506981297,4.883277751,4.501003274,8.343932842,1.883052527,2.753325319,1.06966481,1.169993118,-0.034928016,2.730053242,4.385300798,2.63400066,2.686645636,2.917016538,3.02435121,2.413261802,2.439309447,1.268791341,3.480601278,-0.025912264,1.754775303,-3.90743498,3.581621507,4.437237152,3.591464185,2.630526265,2.595204513,2.505196566,2.343849441,3.682235416,3.836445302,0.875804398,7.820520686,2.573816931,0.198242992,5.205331412,4.305073356,1.899189919,2.905412676,3.210537903,1.092413006,2.828621877,2.652455006,3.236341555,3.285341238,2.503103714,3.006742062,3.592896175,2.322477804,2.322213262,3.565352864,3.348812625,3.008921907,5.341500252,5.545666585,2.543870182,3.006742062,3.595549483,2.321269653,2.322557282,3.776054385
Jul 1996,5.5,3.144873,1.227062907,11914.063,4.5,3.3,3.55,5.6875,8.25,0.5,5.25,21.32,17.98,2.116456742,0.999100593,-1.034593415,1.72497111,1.938090528,2.480159651,-0.61260724,0.41424779,0.137941713,0.424078489,0.295755635,2.39804878,-7.378623092,-13.2840009,-1.332551857,0.343012875,3.992082488,1.423071496,0.491913182,-3.187914093,1.695316393,5.30216285,7.434576673,5.304031936,2.122206865,3.258361281,3.300273331,2.997427581,0.157094036,-1.225884964,-1.492111766,-0.002060921,5.184263926,4.974859383,6.966912801,1.768806274,2.651230101,0.801301067,0.407796921,0.397514443,3.154669592,4.033377683,2.769881439,2.799307171,3.012915096,3.046026015,2.845852735,2.474371389,1.542536381,3.301748738,-0.016754501,2.075653783,-4.570424695,3.712814746,4.215755855,4.45913808,2.617918124,2.443242374,2.65165864,2.382940109,4.614925163,4.150183015,1.309961199,7.975123468,2.699935798,0.316632818,5.065105722,4.166945206,2.250422404,2.929065062,3.36509446,1.850798077,2.93409202,2.788100846,3.29911783,3.335035481,2.559332261,3.079566004,3.762770023,2.383642324,2.386199184,3.574234093,3.250070695,2.895924386,5.144705255,5.40416832,2.597847693,3.081374322,3.763430377,2.38620153,2.384907647,3.742919984
Aug 1996,5.1,3.1073244,NA,NA,4,3,3.35,5.6875,8.25,0.5,5.25,21.96,15.76,1.994172014,0.783838209,-1.147899472,1.984356134,1.984122812,3.250266834,-0.5687974,0.101629705,-0.18123548,0.186160311,-0.025862832,1.98350619,-6.808543194,-12.4772432,-1.345033981,1.040519322,4.1859999,0.70744067,-1.839444109,-6.285972832,1.666915646,6.567459053,0.058659377,6.568976988,1.851239194,3.470206,3.606429463,2.55080764,0.770064927,-2.7269318,-2.916012627,-1.849931731,5.432697608,5.180922825,7.73332581,1.530759882,2.404678543,0.320305265,0.512576108,0.517971207,2.553399519,3.572660382,2.70144146,2.758488327,2.933594743,3.036884207,2.454732813,2.31958334,1.505734702,3.038251366,-0.191239414,2.050378943,-5.065962323,3.537033794,3.932723225,4.338546524,2.547862157,2.297237702,2.738590707,2.443929128,4.9102894,4.173354735,1.240102369,8.155382998,2.930980691,0.62628641,4.773929059,4.298274903,2.70435392,2.97691373,3.168436029,0.981860307,2.579075426,2.143228715,3.123062363,3.327298613,2.589928058,3.116085936,3.807392996,2.416700566,2.416720025,3.890168354,3.050624589,2.69595695,4.714520657,4.806963273,2.627347679,3.116085936,3.808059777,2.41737104,2.417077176,4.060943337
Sep 1996,5.2,3.1347765,NA,NA,4,3,3.25,5.6875,8.25,0.5,5.25,23.99,16.58,2.211927348,1.046292485,-1.009335227,2.513117633,2.049034206,4.82350074,-0.332167358,0.102136907,0.162612974,0.62505731,-1.719833938,1.975664766,-7.172102253,-12.92184224,-1.667182267,0.985516078,3.81161645,0.893279281,-1.602553446,-4.05408285,1.213881442,5.936779613,-4.965154817,5.934894123,2.184165876,3.469678626,3.527416444,3.079836262,3.049098444,-1.817176689,-1.804639762,-1.883363454,6.782344938,6.347232223,10.90044711,1.551686773,2.613233708,0.638815867,0.081470346,0.798124625,2.504029688,3.293237179,2.889395195,2.914126459,3.061650424,2.964059426,3.526392144,2.373478167,1.731484816,2.938505685,1.449847424,2.454074645,-0.781304499,3.395174636,3.275388197,4.608921069,2.743436146,2.13886672,2.616597525,2.497287523,3.463143255,4.087669018,1.152752561,8.089639232,3.191489362,0.766654917,5.276292335,3.977587314,2.498970696,3.020630873,3.352006111,2.172921832,2.794955531,2.406732605,2.990827479,3.624804622,2.716020512,3.441999604,4.036344575,2.58881749,2.587182136,3.471089039,2.979456544,2.62001024,3.576863291,5.051880086,2.742486339,3.441999604,4.03510816,2.589534733,2.587563951,3.590140164
Oct 1996,5.2,3.1805381,1.578607297,12037.775,3.25,3,3.25,5.9375,7.5,0.5,5.25,24.9,16.38,2.2560913,1.19337423,-1.00579699,2.432531573,1.922734928,4.829886964,-0.402340892,-0.283589432,-0.233383644,0.391771279,-2.455567041,2.069992842,-6.910771823,-12.1498457,-2.264605528,0.104554586,3.795001948,2.708103009,-1.168735089,-3.003605614,0.991555704,5.625274518,-4.849494576,5.625506882,2.412664696,3.681909886,3.77168213,3.058656694,5.095876746,-1.994974695,-2.109050841,-1.47454592,8.996100279,7.804304773,20.66151326,1.382920428,2.882308918,0.801842353,-0.365750999,-0.708039218,3.034850133,3.044519864,2.876014862,2.895179907,2.83426423,2.85560054,2.719707733,2.250074506,1.941529235,2.522040757,1.73872393,2.163408741,0.720899198,3.666168341,3.888519775,4.653648803,2.832108895,2.207931831,2.828311795,2.731816459,3.527919223,3.903125057,0.72024519,8.267220879,3.505008391,0.876349771,5.897496597,3.768211921,3.129593117,3.010527065,3.437511343,2.319323424,2.664058578,2.092512916,3.126472643,3.872425389,2.703963481,3.611101125,4.097948122,2.580300575,2.580539657,3.331506074,2.767211158,2.225970238,4.924941603,5.345352588,2.731979834,3.611101125,4.096726104,2.579171349,2.57928395,3.708064703
